calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
0 0.000000 0.000000 0.000000 0.000000 25.000000 0.000000 0.000000 25.000000 0.000000 0.007615 0.000000 0.000000 0.000000 0.000000 
1 0.050000 0.750492 0.000000 0.000000 25.577813 0.000000 0.000000 25.004289 0.005715 0.007800 0.750492 0.000000 0.000000 0.000000 
1 0.100000 2.626721 0.000000 0.000000 26.155625 0.000000 0.000000 25.053193 0.020349 0.007984 1.876229 0.000000 0.000000 0.000000 
1 0.150000 4.878195 0.000000 0.000000 26.733438 0.000000 0.000000 25.185296 0.038325 0.008168 2.251475 0.000000 0.000000 0.000000 
1 0.200000 7.317293 0.000000 0.003350 27.311244 0.001460 -0.000067 25.420852 0.058248 0.008352 2.439098 0.003350 0.000000 0.000000 
1 0.250000 9.756377 0.008172 0.006701 27.889035 0.003884 -0.000203 25.754704 0.078620 0.008537 2.439098 0.003350 0.000000 0.000000 
1 0.300000 12.383038 0.025773 0.006701 28.466831 0.005443 -0.000354 26.226643 0.101043 0.008721 2.626721 0.000000 0.000000 0.000000 
1 0.350000 15.197319 0.044631 0.003350 29.044645 0.005200 -0.000436 26.864458 0.125586 0.008905 2.814343 -0.003350 0.000000 0.000000 
1 0.400000 18.011646 0.054060 0.006701 29.622451 0.005004 -0.000604 27.641886 0.150648 0.009089 2.814343 0.003350 0.000000 0.000000 
1 0.450000 21.013545 0.074176 0.006701 30.200266 0.003485 -0.000787 28.628281 0.177934 0.009274 3.001966 0.000000 0.000000 0.000000 
1 0.500000 23.827825 0.093034 0.010051 30.778072 0.001307 -0.001049 29.703267 0.204032 0.009458 2.814343 0.003350 0.000000 0.000000 
1 0.550000 26.642027 0.121321 0.006701 31.355901 -0.002123 -0.001227 30.926607 0.230649 0.009642 2.814343 -0.003350 0.000000 0.000000 
1 0.600000 29.268688 0.138922 0.006701 31.933734 -0.005980 -0.001397 32.204832 0.255976 0.009826 2.626721 -0.000000 0.000000 0.000000 
1 0.650000 31.520112 0.154009 0.000000 32.511546 -0.009125 -0.001397 33.407290 0.278100 0.010011 2.251475 -0.006701 0.000000 0.000000 
2 0.650000 31.520112 0.154009 0.000000 32.511546 -0.009125 -0.001397 33.407290 0.278100 0.010011 0.000000 0.000000 80.000000 5.000000 
3 0.650000 30.773768 -1.501026 -0.031863 16.458706 0.019501 -0.000597 15.675989 -0.063392 0.003434 0.000000 0.000000 0.000000 0.000000 
1 0.700000 32.273990 -1.548843 -0.051966 17.034887 -0.015907 -0.000329 15.495220 -0.058245 0.003618 1.500983 -0.020102 0.000000 0.000000 
2 0.700000 32.273990 -1.548843 -0.051966 17.034887 -0.015907 -0.000329 15.495220 -0.058245 0.003618 0.000000 0.000000 80.000000 5.000000 
3 0.700000 31.454735 -1.429199 -0.049176 11.274203 -0.056933 0.001354 13.542932 -0.097912 0.002811 0.000000 0.000000 0.000000 0.000000 
1 0.750000 32.953904 -1.502981 -0.069278 11.849559 -0.104543 0.001646 13.258779 -0.093703 0.002995 1.500983 -0.020102 0.000000 0.000000 
2 0.750000 32.953904 -1.502981 -0.069278 11.849559 -0.104543 0.001646 13.258779 -0.093703 0.002995 0.000000 0.000000 80.000000 5.000000 
3 0.750000 32.141858 -1.258717 -0.063482 8.743245 -0.122580 0.002202 12.528261 -0.110278 0.002619 0.000000 0.000000 0.000000 0.000000 
1 0.800000 33.452573 -1.342035 -0.080234 9.317838 -0.177107 0.002477 12.247723 -0.106850 0.002803 1.313360 -0.016752 0.000000 0.000000 
2 0.800000 33.452573 -1.342035 -0.080234 9.317838 -0.177107 0.002477 12.247723 -0.106850 0.002803 0.000000 0.000000 80.000000 10.000000 
3 0.800000 32.577693 -1.537311 -0.085367 7.283544 -0.173431 0.002660 11.885068 -0.116452 0.002549 0.000000 0.000000 0.000000 0.000000 
1 0.850000 34.073211 -1.665289 -0.105469 7.855857 -0.247750 0.003063 11.549509 -0.112647 0.002733 1.500983 -0.020102 0.000000 0.000000 
2 0.850000 34.073211 -1.665289 -0.105469 7.855857 -0.247750 0.003063 11.549509 -0.112647 0.002733 0.000000 0.000000 80.000000 10.000000 
3 0.850000 33.180916 -1.649979 -0.105032 6.359382 -0.237509 0.003308 11.343185 -0.119179 0.002526 0.000000 0.000000 0.000000 0.000000 
1 0.900000 34.487039 -1.787670 -0.128485 6.928893 -0.326129 0.003733 11.046488 -0.115888 0.002711 1.313360 -0.023453 0.000000 0.000000 
2 0.900000 34.487039 -1.787670 -0.128485 6.928893 -0.326129 0.003733 11.046488 -0.115888 0.002711 0.000000 0.000000 80.000000 10.000000 
3 0.900000 33.608105 -1.659012 -0.123950 5.738626 -0.305168 0.003944 10.921736 -0.120705 0.002524 0.000000 0.000000 0.000000 0.000000 
1 0.950000 35.097572 -1.844583 -0.150753 6.305313 -0.411473 0.004513 10.582086 -0.116959 0.002709 1.500983 -0.026803 0.000000 0.000000 
2 0.950000 35.097572 -1.844583 -0.150753 6.305313 -0.411473 0.004513 10.582086 -0.116959 0.002709 0.000000 0.000000 80.000000 -35.000000 
3 0.950000 35.354766 -2.386775 -0.159041 5.397016 0.537625 -0.014627 9.517140 -0.100629 0.002121 0.000000 0.000000 0.000000 0.000000 
2 0.950000 35.354766 -2.386775 -0.159041 5.397016 0.537625 -0.014627 9.517140 -0.100629 0.002121 0.000000 0.000000 80.000000 15.000000 
3 0.950000 34.412723 -2.515040 -0.155449 4.631519 0.452074 -0.011209 9.398649 -0.103157 0.002028 0.000000 0.000000 0.000000 0.000000 
1 1.000000 35.710247 -2.718380 -0.178902 5.185905 0.312910 -0.010735 9.153694 -0.100536 0.002213 1.313360 -0.023453 0.000000 0.000000 
2 1.000000 35.710247 -2.718380 -0.178902 5.185905 0.312910 -0.010735 9.153694 -0.100536 0.002213 0.000000 0.000000 80.000000 -35.000000 
3 1.000000 35.975447 -3.111607 -0.179923 4.677911 0.879148 -0.020772 8.489189 -0.091487 0.001877 0.000000 0.000000 0.000000 0.000000 
2 1.000000 35.975447 -3.111607 -0.179923 4.677911 0.879148 -0.020772 8.489189 -0.091487 0.001877 0.000000 0.000000 80.000000 15.000000 
3 1.000000 35.023257 -3.222744 -0.171724 4.080399 0.759726 -0.016785 8.375014 -0.092794 0.001801 0.000000 0.000000 0.000000 0.000000 
1 1.050000 37.241616 -3.607479 -0.185126 4.625031 0.581235 -0.016038 7.992706 -0.088808 0.001986 2.251475 -0.013402 0.000000 0.000000 
2 1.050000 37.241616 -3.607479 -0.185126 4.625031 0.581235 -0.016038 7.992706 -0.088808 0.001986 0.000000 0.000000 80.000000 -35.000000 
3 1.050000 37.340535 -3.765441 -0.186967 4.261150 0.981320 -0.022863 7.532086 -0.082862 0.001741 0.000000 0.000000 0.000000 0.000000 
2 1.050000 37.340535 -3.765441 -0.186967 4.261150 0.981320 -0.022863 7.532086 -0.082862 0.001741 0.000000 0.000000 80.000000 15.000000 
3 1.050000 36.278996 -3.914283 -0.175982 3.752137 0.856169 -0.018820 7.425383 -0.083597 0.001669 0.000000 0.000000 0.000000 0.000000 
1 1.100000 38.865147 -4.374156 -0.182683 4.293298 0.666500 -0.018023 7.023728 -0.079285 0.001854 2.626721 -0.006701 0.000000 0.000000 
2 1.100000 38.865147 -4.374156 -0.182683 4.293298 0.666500 -0.018023 7.023728 -0.079285 0.001854 0.000000 0.000000 80.000000 -35.000000 
3 1.100000 38.800253 -4.342521 -0.186933 3.995322 0.977396 -0.023345 6.684565 -0.075000 0.001650 0.000000 0.000000 0.000000 0.000000 
2 1.100000 38.800253 -4.342521 -0.186933 3.995322 0.977396 -0.023345 6.684565 -0.075000 0.001650 0.000000 0.000000 80.000000 15.000000 
3 1.100000 37.622118 -4.541642 -0.173959 3.539286 0.856800 -0.019363 6.589206 -0.075465 0.001579 0.000000 0.000000 0.000000 0.000000 
1 1.150000 40.209194 -4.996282 -0.180660 4.080518 0.670942 -0.018618 6.228400 -0.071386 0.001763 2.626721 -0.006701 0.000000 0.000000 
2 1.150000 40.209194 -4.996282 -0.180660 4.080518 0.670942 -0.018618 6.228400 -0.071386 0.001763 0.000000 0.000000 80.000000 -35.000000 
3 1.150000 40.024816 -4.845374 -0.186573 3.816206 0.927919 -0.023108 5.967554 -0.068100 0.001581 0.000000 0.000000 0.000000 0.000000 
1 1.200000 43.159052 -5.437019 -0.189924 4.346170 0.710395 -0.022156 5.577044 -0.063149 0.001765 3.189589 -0.003350 0.000000 0.000000 
2 1.200000 43.159052 -5.437019 -0.189924 4.346170 0.710395 -0.022156 5.577044 -0.063149 0.001765 0.000000 0.000000 80.000000 -35.000000 
3 1.200000 42.738080 -5.120163 -0.198096 4.058651 0.943564 -0.026230 5.373216 -0.061169 0.001588 0.000000 0.000000 0.000000 0.000000 
1 1.250000 45.497384 -5.674033 -0.201446 4.584294 0.725982 -0.025336 5.071084 -0.056790 0.001773 2.814343 -0.003350 0.000000 0.000000 
2 1.250000 45.497384 -5.674033 -0.201446 4.584294 0.725982 -0.025336 5.071084 -0.056790 0.001773 0.000000 0.000000 80.000000 -35.000000 
3 1.250000 44.883763 -5.263434 -0.210335 4.274566 0.942251 -0.029026 4.903344 -0.055691 0.001598 0.000000 0.000000 0.000000 0.000000 
1 1.300000 47.636081 -5.851035 -0.213686 4.792316 0.712058 -0.028073 4.635078 -0.051296 0.001782 2.814343 -0.003350 0.000000 0.000000 
1 1.350000 50.386415 -6.447854 -0.217036 5.309964 0.485282 -0.026993 4.393376 -0.046398 0.001966 2.814343 -0.003350 0.000000 0.000000 
1 1.400000 53.317955 -7.094287 -0.217036 5.826908 0.258380 -0.025721 4.165032 -0.040633 0.002151 3.001966 0.000000 0.000000 0.000000 
1 1.450000 55.883052 -7.659915 -0.217036 6.349518 0.051034 -0.024505 3.997519 -0.035117 0.002335 2.626721 0.000000 0.000000 0.000000 
1 1.500000 58.631371 -8.265946 -0.220387 6.870448 -0.157181 -0.023068 3.849863 -0.028704 0.002519 2.814343 -0.003350 0.000000 0.000000 
1 1.550000 60.645304 -8.717118 -0.237139 7.394595 -0.346868 -0.021847 3.776723 -0.023650 0.002703 2.063852 -0.016752 0.000000 0.000000 
1 1.600000 62.104281 -9.069733 -0.257241 7.918717 -0.528279 -0.020815 3.751158 -0.019726 0.002888 1.500983 -0.020102 0.000000 0.000000 
1 1.650000 63.555875 -9.451603 -0.277344 8.436592 -0.716882 -0.019628 3.743539 -0.015557 0.003072 1.500983 -0.020102 0.000000 0.000000 
1 1.700000 64.819047 -9.811203 -0.300797 8.948872 -0.909565 -0.018432 3.760064 -0.011704 0.003256 1.313360 -0.023453 0.000000 0.000000 
1 1.750000 66.790233 -10.422684 -0.310848 9.450655 -1.117396 -0.016377 3.780698 -0.005306 0.003440 2.063852 -0.010051 0.000000 0.000000 
1 1.800000 69.112436 -11.168720 -0.314198 9.950542 -1.323202 -0.013783 3.829786 0.002675 0.003625 2.439098 -0.003350 0.000000 0.000000 
2 1.800000 69.112436 -11.168720 -0.314198 9.950542 -1.323202 -0.013783 3.829786 0.002675 0.003625 0.000000 0.000000 80.000000 35.000000 
3 1.800000 71.109998 -11.225996 -0.305999 7.613807 -0.949501 0.004240 3.572698 -0.017974 0.001886 0.000000 0.000000 0.000000 0.000000 
1 1.850000 73.614698 -12.017284 -0.312699 8.145022 -1.118751 0.005764 3.549315 -0.013260 0.002070 2.626721 -0.006701 0.000000 0.000000 
2 1.850000 73.614698 -12.017284 -0.312699 8.145022 -1.118751 0.005764 3.549315 -0.013260 0.002070 0.000000 0.000000 80.000000 35.000000 
3 1.850000 74.482323 -11.961343 -0.302512 6.578659 -0.929715 0.009699 3.426837 -0.021407 0.001470 0.000000 0.000000 0.000000 0.000000 
1 1.900000 77.168871 -12.799790 -0.305863 7.121574 -1.084398 0.010944 3.374912 -0.017463 0.001654 2.814343 -0.003350 0.000000 0.000000 
2 1.900000 77.168871 -12.799790 -0.305863 7.121574 -1.084398 0.010944 3.374912 -0.017463 0.001654 0.000000 0.000000 80.000000 35.000000 
3 1.900000 77.356219 -12.682677 -0.296336 5.915769 -0.942826 0.012213 3.286358 -0.022640 0.001301 0.000000 0.000000 0.000000 0.000000 
1 1.950000 79.689003 -13.394937 -0.299687 6.461485 -1.091462 0.013150 3.238266 -0.019607 0.001485 2.439098 -0.003350 0.000000 0.000000 
2 1.950000 79.689003 -13.394937 -0.299687 6.461485 -1.091462 0.013150 3.238266 -0.019607 0.001485 0.000000 0.000000 80.000000 35.000000 
3 1.950000 79.478760 -13.241575 -0.290884 5.465160 -0.969098 0.013604 3.167315 -0.023481 0.001225 0.000000 0.000000 0.000000 0.000000 
1 2.000000 82.174875 -14.048725 -0.294234 6.017399 -1.109297 0.014604 3.098308 -0.020182 0.001409 2.814343 -0.003350 0.000000 0.000000 
2 2.000000 82.174875 -14.048725 -0.294234 6.017399 -1.109297 0.014604 3.098308 -0.020182 0.001409 0.000000 0.000000 80.000000 35.000000 
3 2.000000 81.623132 -13.847914 -0.285534 5.154098 -0.996305 0.014727 3.035017 -0.023450 0.001191 0.000000 0.000000 0.000000 0.000000 
1 2.050000 84.503553 -14.693478 -0.285534 5.711825 -1.126976 0.015734 2.955648 -0.020020 0.001375 3.001966 0.000000 0.000000 0.000000 
2 2.050000 84.503553 -14.693478 -0.285534 5.711825 -1.126976 0.015734 2.955648 -0.020020 0.001375 0.000000 0.000000 80.000000 35.000000 
3 2.050000 83.665800 -14.453657 -0.277369 4.936994 -1.019253 0.015700 2.896353 -0.022962 0.001179 0.000000 0.000000 0.000000 0.000000 
1 2.100000 86.192125 -15.172921 -0.277369 5.494677 -1.146135 0.016548 2.831185 -0.019983 0.001363 2.626721 0.000000 0.000000 0.000000 
1 2.150000 88.898902 -15.943561 -0.280719 6.054774 -1.267906 0.017611 2.777429 -0.016296 0.001548 2.814343 -0.003350 0.000000 0.000000 
2 2.150000 88.898902 -15.943561 -0.280719 6.054774 -1.267906 0.017611 2.777429 -0.016296 0.001548 0.000000 0.000000 80.000000 -15.000000 
3 2.150000 89.465681 -16.206845 -0.280826 4.993162 -0.947451 0.006653 2.623621 -0.016676 0.001196 0.000000 0.000000 0.000000 0.000000 
1 2.200000 92.169778 -16.986838 -0.277475 5.538586 -1.092028 0.007575 2.585467 -0.013438 0.001381 2.814343 0.003350 0.000000 0.000000 
2 2.200000 92.169778 -16.986838 -0.277475 5.538586 -1.092028 0.007575 2.585467 -0.013438 0.001381 0.000000 0.000000 80.000000 -15.000000 
3 2.200000 92.207500 -17.056556 -0.280858 4.698376 -0.827900 0.001012 2.451999 -0.014581 0.001126 0.000000 0.000000 0.000000 0.000000 
1 2.250000 94.911572 -17.836636 -0.284209 5.233058 -0.989790 0.001900 2.426865 -0.011540 0.001310 2.814343 -0.003350 0.000000 0.000000 
2 2.250000 94.911572 -17.836636 -0.284209 5.233058 -0.989790 0.001900 2.426865 -0.011540 0.001310 0.000000 0.000000 80.000000 -10.000000 
3 2.250000 94.539496 -17.906263 -0.298526 4.506967 -0.756617 -0.002544 2.306402 -0.013015 0.001098 0.000000 0.000000 0.000000 0.000000 
1 2.300000 97.050039 -18.678813 -0.298526 5.031523 -0.933353 -0.001695 2.297953 -0.010259 0.001282 2.626721 -0.000000 0.000000 0.000000 
2 2.300000 97.050039 -18.678813 -0.298526 5.031523 -0.933353 -0.001695 2.297953 -0.010259 0.001282 0.000000 0.000000 80.000000 -10.000000 
3 2.300000 96.451188 -18.620364 -0.310376 4.373023 -0.718471 -0.004915 2.186669 -0.011890 0.001092 0.000000 0.000000 0.000000 0.000000 
1 2.350000 99.131059 -19.479910 -0.307025 4.890488 -0.905742 -0.003987 2.183509 -0.008961 0.001276 2.814343 0.003350 0.000000 0.000000 
2 2.350000 99.131059 -19.479910 -0.307025 4.890488 -0.905742 -0.003987 2.183509 -0.008961 0.001276 0.000000 0.000000 80.000000 -15.000000 
3 2.350000 98.320214 -19.167768 -0.307277 4.274624 -0.703247 -0.006460 2.078105 -0.010709 0.001097 0.000000 0.000000 0.000000 0.000000 
1 2.400000 101.002735 -20.019008 -0.310628 4.788152 -0.895401 -0.005516 2.082570 -0.007770 0.001281 2.814343 -0.003350 0.000000 0.000000 
1 2.450000 103.682389 -20.879230 -0.307277 5.304640 -1.080469 -0.004426 2.102967 -0.004333 0.001465 2.814343 0.003350 0.000000 0.000000 
1 2.500000 106.543745 -21.787219 -0.307277 5.822762 -1.259841 -0.003095 2.143032 -0.000139 0.001650 3.001966 -0.000000 0.000000 0.000000 
1 2.550000 109.047432 -22.581709 -0.307277 6.343837 -1.431002 -0.001784 2.205536 0.003991 0.001834 2.626721 0.000000 0.000000 0.000000 
1 2.600000 111.908788 -23.489698 -0.307277 6.867059 -1.594301 -0.000119 2.296252 0.009239 0.002018 3.001966 0.000000 0.000000 0.000000 
1 2.650000 114.591309 -24.340937 -0.303927 7.394353 -1.747272 0.001581 2.412175 0.014658 0.002202 2.814343 0.003350 0.000000 0.000000 
1 2.700000 117.276667 -25.183184 -0.300577 7.925678 -1.889279 0.003416 2.557549 0.020579 0.002387 2.814343 0.003350 0.000000 0.000000 
1 2.750000 119.964832 -26.016430 -0.303927 8.459188 -2.022372 0.005426 2.737035 0.026988 0.002571 2.814343 -0.003350 0.000000 0.000000 
1 2.800000 122.829214 -26.914827 -0.303927 8.997075 -2.140963 0.007736 2.964489 0.034353 0.002755 3.001966 0.000000 0.000000 0.000000 
1 2.850000 125.514573 -27.757074 -0.300577 9.539042 -2.248776 0.010032 3.219741 0.041759 0.002940 2.814343 0.003350 0.000000 0.000000 
1 2.900000 128.202738 -28.590319 -0.303927 10.084088 -2.345014 0.012507 3.516965 0.049653 0.003124 2.814343 -0.003350 0.000000 0.000000 
1 2.950000 130.709072 -29.376417 -0.303927 10.631745 -2.433476 0.014963 3.837231 0.057482 0.003308 2.626721 -0.000000 0.000000 0.000000 
1 3.000000 133.573454 -30.274814 -0.303927 11.187362 -2.495458 0.017935 4.245424 0.066957 0.003492 3.001966 0.000000 0.000000 0.000000 
1 3.050000 136.079788 -31.060911 -0.303927 11.743780 -2.555988 0.020680 4.654746 0.075710 0.003677 2.626721 0.000000 0.000000 0.000000 
1 3.100000 138.765146 -31.903158 -0.300577 12.307958 -2.592480 0.023744 5.139007 0.085593 0.003861 2.814343 0.003350 0.000000 0.000000 
1 3.150000 141.453311 -32.736404 -0.303927 12.876755 -2.612894 0.026995 5.678294 0.095961 0.004045 2.814343 -0.003350 0.000000 0.000000 
2 3.150000 141.453311 -32.736404 -0.303927 12.876755 -2.612894 0.026995 5.678294 0.095961 0.004045 0.000000 0.000000 80.000000 5.000000 
3 3.150000 141.768038 -33.295752 -0.318555 9.094614 -1.990441 0.009626 3.391471 0.029645 0.001775 0.000000 0.000000 0.000000 0.000000 
1 3.200000 144.618972 -34.235950 -0.318555 9.635418 -2.102232 0.011294 3.631605 0.034704 0.001959 3.001966 0.000000 0.000000 0.000000 
2 3.200000 144.618972 -34.235950 -0.318555 9.635418 -2.102232 0.011294 3.631605 0.034704 0.001959 0.000000 0.000000 80.000000 5.000000 
3 3.200000 144.148902 -34.208201 -0.322214 7.373530 -1.578242 0.005837 2.835848 0.014985 0.001293 0.000000 0.000000 0.000000 0.000000 
1 3.250000 146.818410 -35.099411 -0.318863 7.905864 -1.718381 0.006977 2.981959 0.018440 0.001477 2.814343 0.003350 0.000000 0.000000 
2 3.250000 146.818410 -35.099411 -0.318863 7.905864 -1.718381 0.006977 2.981959 0.018440 0.001477 0.000000 0.000000 80.000000 5.000000 
3 3.250000 145.969004 -34.906886 -0.321110 6.323350 -1.324136 0.003928 2.530608 0.007910 0.001110 0.000000 0.000000 0.000000 0.000000 
1 3.300000 148.817526 -35.854368 -0.321110 6.852043 -1.475505 0.004980 2.642237 0.011072 0.001294 3.001966 0.000000 0.000000 0.000000 
2 3.300000 148.817526 -35.854368 -0.321110 6.852043 -1.475505 0.004980 2.642237 0.011072 0.001294 0.000000 0.000000 80.000000 5.000000 
3 3.300000 147.702154 -35.542369 -0.322235 5.634138 -1.161331 0.002865 2.332146 0.003950 0.001034 0.000000 0.000000 0.000000 0.000000 
1 3.350000 150.371643 -36.433635 -0.325585 6.158828 -1.322766 0.003796 2.419679 0.006707 0.001218 2.814343 -0.003350 0.000000 0.000000 
1 3.400000 153.038131 -37.333840 -0.322235 6.686425 -1.477325 0.004881 2.522118 0.009959 0.001403 2.814343 0.003350 0.000000 0.000000 
1 3.450000 155.173723 -38.046852 -0.308833 7.218195 -1.625296 0.005841 2.624676 0.012968 0.001587 2.251475 0.013402 0.000000 0.000000 
1 3.500000 156.782439 -38.560099 -0.292081 7.754155 -1.767629 0.006613 2.718673 0.015534 0.001771 1.688606 0.016752 0.000000 0.000000 
1 3.550000 157.860498 -38.884250 -0.271979 8.294430 -1.904697 0.007148 2.796142 0.017454 0.001955 1.125737 0.020102 0.000000 0.000000 
1 3.600000 159.125581 -39.237069 -0.248526 8.842105 -2.026915 0.007780 2.878709 0.019943 0.002140 1.313360 0.023453 0.000000 0.000000 
1 3.650000 160.398589 -39.560123 -0.225073 9.395883 -2.136008 0.008407 2.962060 0.022683 0.002324 1.313360 0.023453 0.000000 0.000000 
1 3.700000 161.495933 -39.811362 -0.204970 9.953732 -2.236103 0.008940 3.038821 0.025244 0.002508 1.125737 0.020102 0.000000 0.000000 
1 3.750000 162.781801 -40.078681 -0.181518 10.517095 -2.320396 0.009534 3.127055 0.028484 0.002692 1.313360 0.023453 0.000000 0.000000 
1 3.800000 164.073584 -40.315772 -0.158065 11.084648 -2.391238 0.010091 3.219786 0.031976 0.002877 1.313360 0.023453 0.000000 0.000000 
1 3.850000 165.555855 -40.552037 -0.131261 11.656638 -2.444076 0.010656 3.331219 0.036256 0.003061 1.500983 0.026803 0.000000 0.000000 
1 3.900000 166.857918 -40.723936 -0.107809 12.230834 -2.486285 0.011089 3.437809 0.040253 0.003245 1.313360 0.023453 0.000000 0.000000 
1 3.950000 168.350187 -40.885442 -0.081005 12.807604 -2.510819 0.011483 3.569297 0.045108 0.003429 1.500983 0.026803 0.000000 0.000000 
1 4.000000 169.659240 -40.991714 -0.057552 13.385260 -2.525196 0.011742 3.695393 0.049604 0.003614 1.313360 0.023453 0.000000 0.000000 
1 4.050000 171.157738 -41.078052 -0.030749 13.963617 -2.522797 0.011909 3.852913 0.055026 0.003798 1.500983 0.026803 0.000000 0.000000 
1 4.100000 172.470478 -41.118430 -0.007296 14.541628 -2.510798 0.011945 4.004027 0.060013 0.003982 1.313360 0.023453 0.000000 0.000000 
1 4.150000 173.971421 -41.129382 0.019507 15.118524 -2.483536 0.011828 4.193339 0.065989 0.004166 1.500983 0.026803 0.000000 0.000000 
1 4.200000 175.284531 -41.103764 0.042960 15.693950 -2.447254 0.011593 4.374754 0.071456 0.004351 1.313360 0.023453 0.000000 0.000000 
1 4.250000 176.784129 -41.039301 0.069763 16.266577 -2.397873 0.011138 4.601303 0.077971 0.004535 1.500983 0.026803 0.000000 0.000000 
1 4.300000 178.094295 -40.947752 0.093216 16.836727 -2.340015 0.010584 4.817981 0.083901 0.004719 1.313360 0.023453 0.000000 0.000000 
1 4.350000 179.401953 -40.825503 0.116669 17.403585 -2.273175 0.009862 5.052725 0.090056 0.004903 1.313360 0.023453 0.000000 0.000000 
1 4.400000 180.892733 -40.650782 0.143472 17.965577 -2.197647 0.008810 5.342927 0.097341 0.005088 1.500983 0.026803 0.000000 0.000000 
1 4.450000 182.378294 -40.436170 0.163575 18.524064 -2.117396 0.007566 5.657721 0.104875 0.005272 1.500983 0.020102 0.000000 0.000000 
1 4.500000 184.784833 -40.038973 0.173626 19.079192 -2.050427 0.005345 6.209301 0.117540 0.005456 2.439098 0.010051 0.000000 0.000000 
2 4.500000 184.784833 -40.038973 0.173626 19.079192 -2.050427 0.005345 6.209301 0.117540 0.005456 0.000000 0.000000 80.000000 -25.000000 
3 4.500000 187.524124 -40.912023 0.155516 12.081230 -1.256912 -0.001184 3.478838 0.021262 0.001885 0.000000 0.000000 0.000000 0.000000 
1 4.550000 190.119144 -40.505170 0.162217 12.645315 -1.178980 -0.001984 3.616813 0.026150 0.002070 2.626721 0.006701 0.000000 0.000000 
2 4.550000 190.119144 -40.505170 0.162217 12.645315 -1.178980 -0.001984 3.616813 0.026150 0.002070 0.000000 0.000000 80.000000 -30.000000 
3 4.550000 190.346658 -40.299375 0.170565 9.155374 -0.776027 -0.003263 2.991729 0.005693 0.001335 0.000000 0.000000 0.000000 0.000000 
1 4.600000 192.935262 -39.853517 0.177266 9.718529 -0.688406 -0.003882 3.048063 0.009146 0.001520 2.626721 0.006701 0.000000 0.000000 
2 4.600000 192.935262 -39.853517 0.177266 9.718529 -0.688406 -0.003882 3.048063 0.009146 0.001520 0.000000 0.000000 80.000000 -30.000000 
3 4.600000 192.486917 -39.802885 0.177289 7.531002 -0.467830 -0.004727 2.738990 -0.001184 0.001141 0.000000 0.000000 0.000000 0.000000 
1 4.650000 195.257147 -39.306541 0.180640 8.095237 -0.379796 -0.005304 2.759832 0.001975 0.001325 2.814343 0.003350 0.000000 0.000000 
2 4.650000 195.257147 -39.306541 0.180640 8.095237 -0.379796 -0.005304 2.759832 0.001975 0.001325 0.000000 0.000000 80.000000 -30.000000 
3 4.650000 194.430070 -39.300227 0.177915 6.530581 -0.249062 -0.005958 2.566032 -0.004899 0.001063 0.000000 0.000000 0.000000 0.000000 
1 4.700000 197.199989 -38.802150 0.181266 7.095934 -0.162103 -0.006497 2.565828 -0.001958 0.001247 2.814343 0.003350 0.000000 0.000000 
2 4.700000 197.199989 -38.802150 0.181266 7.095934 -0.162103 -0.006497 2.565828 -0.001958 0.001247 0.000000 0.000000 80.000000 -30.000000 
3 4.700000 196.132713 -38.826761 0.176994 5.875124 -0.082831 -0.007062 2.429354 -0.007204 0.001034 0.000000 0.000000 0.000000 0.000000 
1 4.750000 198.533706 -38.397306 0.180344 6.440723 0.004251 -0.007514 2.419323 -0.004723 0.001218 2.439098 0.003350 0.000000 0.000000 
2 4.750000 198.533706 -38.397306 0.180344 6.440723 0.004251 -0.007514 2.419323 -0.004723 0.001218 0.000000 0.000000 80.000000 -30.000000 
3 4.750000 197.348154 -38.445080 0.175264 5.427890 0.050840 -0.008037 2.318484 -0.009009 0.001030 0.000000 0.000000 0.000000 0.000000 
2 4.750000 197.348154 -38.445080 0.175264 5.427890 0.050840 -0.008037 2.318484 -0.009009 0.001030 0.000000 0.000000 80.000000 25.000000 
3 4.750000 197.801743 -38.407906 0.171729 4.622921 -0.000341 -0.001173 2.246814 -0.011303 0.000862 0.000000 0.000000 0.000000 0.000000 
1 4.800000 199.650375 -38.087285 0.191831 5.180679 0.109116 -0.001481 2.229107 -0.009715 0.001047 1.876229 0.020102 0.000000 0.000000 
2 4.800000 199.650375 -38.087285 0.191831 5.180679 0.109116 -0.001481 2.229107 -0.009715 0.001047 0.000000 0.000000 80.000000 -30.000000 
3 4.800000 198.475949 -38.166307 0.183906 4.494345 0.122365 -0.003368 2.172878 -0.012264 0.000922 0.000000 0.000000 0.000000 0.000000 
2 4.800000 198.475949 -38.166307 0.183906 4.494345 0.122365 -0.003368 2.172878 -0.012264 0.000922 0.000000 0.000000 80.000000 20.000000 
3 4.800000 198.669816 -38.013905 0.188118 3.951799 0.048523 0.000949 2.122576 -0.013514 0.000804 0.000000 0.000000 0.000000 0.000000 
1 4.850000 200.144319 -37.733206 0.208220 4.504409 0.170608 0.000700 2.109308 -0.012334 0.000988 1.500983 0.020102 0.000000 0.000000 
2 4.850000 200.144319 -37.733206 0.208220 4.504409 0.170608 0.000700 2.109308 -0.012334 0.000988 0.000000 0.000000 80.000000 20.000000 
